Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area,Soil_Type,Cover_Type
3047,16,20,124,26,3585,200,195,127,1994,WA3,ST24,1
2373,287,23,424,168,339,151,232,218,726,WA4,ST10,3
2790,6,10,0,0,4448,208,222,150,5021,WA1,ST30,2
3292,183,15,680,158,636,223,249,154,4625,WA2,ST32,2
3086,326,24,598,45,1316,154,205,187,933,WA3,ST33,2
2812,351,16,42,8,2431,191,212,158,1040,WA3,ST23,2
3537,318,6,331,125,2995,205,235,169,1677,WA1,ST40,1
2823,330,22,242,57,1784,163,207,181,1559,WA3,ST13,6
3163,288,20,335,53,1240,159,234,213,2620,WA3,ST33,1
3089,268,19,420,101,1400,169,244,213,591,WA3,ST13,2
2926,79,11,240,10,4788,234,220,117,1972,WA1,ST19,2
2788,65,10,30,-3,3651,230,220,123,3029,WA1,ST23,1
2216,124,31,216,116,782,253,200,48,212,WA4,ST3,4
3101,36,30,306,115,2240,203,161,75,4155,WA1,ST29,1
2830,107,13,0,0,1441,241,224,110,2362,WA3,ST20,1
2617,303,32,60,28,1528,116,206,222,1148,WA3,ST13,6
2669,122,3,120,12,1325,225,237,147,1294,WA1,ST12,2
3011,41,20,446,50,2442,218,191,99,2676,WA3,ST31,2
3067,304,10,277,-1,2066,192,235,183,2316,WA3,ST31,2
3272,187,10,300,13,3354,221,247,159,1679,WA3,ST23,1
3021,240,10,350,86,5880,201,249,185,1770,WA1,ST29,1
2963,349,8,0,0,3316,205,226,160,2147,WA1,ST23,2
3044,99,14,85,12,210,243,220,103,1061,WA3,ST32,2
3347,65,22,350,140,2060,234,188,74,2236,WA3,ST33,1
3131,66,16,268,59,5099,234,206,98,3037,WA1,ST30,1
3050,331,12,595,78,5640,190,224,173,3799,WA1,ST29,1
2421,29,20,242,98,810,209,192,112,1055,WA4,ST10,6
2617,90,15,210,49,1149,242,214,98,1356,WA3,ST11,2
2458,56,30,127,55,655,223,162,51,693,WA3,ST10,2
3144,167,12,666,107,1878,230,244,145,726,WA3,ST13,2
3134,135,20,228,72,2340,247,227,98,1560,WA3,ST27,1
3123,334,7,108,-9,2058,204,231,166,960,WA3,ST23,1
2791,68,24,175,-17,218,236,184,66,1383,WA1,ST29,5
2609,130,21,256,68,457,249,223,92,2393,WA1,ST30,2
3235,37,9,240,23,1100,220,220,135,2283,WA1,ST23,1
3140,79,19,484,224,2043,241,203,85,2591,WA3,ST33,1
3243,318,6,60,13,4683,203,234,170,1142,WA1,ST23,2
2926,41,13,499,125,4555,221,210,122,5213,WA1,ST12,1
3362,192,19,560,179,2268,215,251,162,1026,WA3,ST32,1
3059,68,8,510,-3,192,229,223,127,1455,WA3,ST23,2
3241,236,25,0,0,2101,169,252,213,3873,WA2,ST22,1
2846,49,14,323,67,1418,225,209,115,2723,WA3,ST26,2
3118,355,24,458,135,365,173,190,149,1187,WA3,ST24,1
3027,202,13,930,141,5683,213,251,170,5533,WA1,ST30,2
2737,56,14,42,4,1347,228,210,112,2583,WA3,ST10,2
3156,80,12,300,67,1154,236,219,113,1173,WA1,ST20,1
3073,225,5,577,74,5538,213,245,169,3395,WA1,ST29,2
3180,4,4,335,85,4939,215,232,155,1995,WA1,ST29,1
3226,359,18,134,-13,1921,191,204,149,1599,WA3,ST24,1
2119,81,37,90,68,418,240,149,4,247,WA4,ST3,4
2974,255,12,830,132,2766,192,247,193,1524,WA3,ST26,2
2959,130,7,0,0,1633,233,236,136,3551,WA1,ST23,1
2963,292,17,446,75,1256,170,234,204,1872,WA1,ST12,2
2908,323,25,402,162,3645,149,205,192,1167,WA1,ST29,2
3322,82,7,481,107,2103,230,228,132,2188,WA1,ST38,1
2981,8,9,124,21,95,210,223,150,1022,WA1,ST22,1
3196,30,4,283,17,5600,218,231,149,2881,WA1,ST23,2
3246,1,21,247,20,1593,184,194,143,685,WA3,ST31,1
3077,90,4,480,-31,6434,226,233,141,2947,WA1,ST29,2
2945,231,9,319,29,5380,206,249,180,3744,WA1,ST29,2
3240,1,13,42,5,2282,201,215,151,2672,WA1,ST29,1
2176,44,29,124,48,810,213,164,68,874,WA4,ST5,6
2318,274,15,42,1,1440,179,243,203,466,WA4,ST10,6
2934,46,13,362,65,2145,224,211,119,2154,WA3,ST31,2
3013,44,15,256,46,732,222,205,114,636,WA1,ST29,1
3233,118,14,524,118,4984,243,227,111,2581,WA1,ST22,2
3131,23,17,218,49,5042,208,202,126,1354,WA1,ST22,1
3221,16,8,660,77,6325,214,224,147,1371,WA1,ST29,1
2971,45,10,474,69,1027,223,219,130,819,WA3,ST31,2
2792,107,15,95,12,2233,245,220,100,1431,WA3,ST13,5
3072,50,11,30,0,1343,225,217,125,924,WA1,ST22,1
3247,127,21,150,-28,4581,250,221,88,3682,WA3,ST22,1
2910,72,6,255,62,451,227,228,136,342,WA3,ST31,2
3245,26,13,285,87,4892,213,211,132,1620,WA1,ST29,1
3020,143,12,324,62,4042,237,237,129,2486,WA1,ST29,2
2571,79,5,488,17,1277,226,231,139,1521,WA3,ST2,5
2741,208,22,212,49,3625,199,254,181,1898,WA3,ST13,2
2731,104,14,150,-19,1650,242,222,107,1179,WA1,ST29,2
2972,225,4,342,34,4155,214,243,166,1680,WA1,ST12,2
3107,178,11,108,-6,845,225,246,153,1651,WA1,ST23,1
2740,45,10,270,-7,1504,223,218,129,1765,WA1,ST30,1
2748,27,5,162,24,2321,218,228,147,6322,WA1,ST29,2
2720,161,11,85,7,1296,232,243,141,2039,WA1,ST12,2
2963,305,13,268,73,5167,184,233,189,1124,WA1,ST30,2
2723,56,26,108,45,134,227,176,67,1584,WA1,ST29,5
3094,130,24,210,5,960,251,218,80,1142,WA3,ST22,2
2310,32,12,268,86,1087,217,213,129,309,WA4,ST6,3
3142,315,12,480,-29,4015,188,230,182,4424,WA1,ST23,1
2419,318,34,108,47,674,113,187,203,926,WA3,ST10,6
3572,318,26,324,160,3132,144,207,198,1460,WA1,ST40,1
2945,38,8,247,0,4567,220,222,137,5885,WA1,ST12,2
2218,329,13,382,159,467,187,223,175,365,WA4,ST2,3
2868,45,12,60,17,390,223,214,124,1856,WA3,ST24,1
2912,204,13,300,107,2568,213,251,171,1370,WA3,ST10,2
3169,315,13,534,159,741,184,229,184,1965,WA3,ST24,1
2825,124,14,295,0,2789,243,229,111,2546,WA1,ST12,2
3128,111,26,258,92,2928,253,202,59,2925,WA1,ST29,1
2763,172,21,30,-1,2713,229,245,138,2301,WA1,ST30,2
3247,76,19,134,18,484,240,202,85,939,WA2,ST24,2
2965,86,17,819,167,3165,243,208,89,765,WA3,ST10,2
3202,251,11,366,67,309,195,248,191,2457,WA3,ST31,2
2693,41,14,534,93,1195,221,208,119,2694,WA1,ST12,2
2985,90,1,270,33,4385,221,236,151,5448,WA1,ST12,2
2603,159,18,300,65,1024,236,240,128,1064,WA3,ST4,3
2723,258,8,218,25,1500,201,245,182,700,WA1,ST12,2
3129,135,13,408,6,3274,240,234,122,3009,WA1,ST30,1
3190,46,34,446,77,825,208,145,0,1714,WA1,ST30,1
2516,175,22,120,50,778,226,245,140,1116,WA3,ST2,2
2970,45,13,247,-2,1521,223,211,120,1650,WA1,ST29,2
2968,261,11,516,70,5753,194,246,191,5917,WA1,ST29,2
2978,85,10,295,38,3791,235,222,118,1969,WA1,ST29,2
3169,25,19,390,24,390,207,196,119,2037,WA2,ST32,1
3021,351,16,485,250,854,190,212,158,1381,WA3,ST33,1
2357,6,15,150,100,1597,201,210,145,849,WA4,ST2,3
2749,7,14,60,7,845,201,211,145,2058,WA3,ST10,1
3282,255,15,601,68,745,186,248,200,2714,WA3,ST23,2
3271,63,10,120,19,5758,229,221,124,674,WA1,ST22,1
2881,234,8,134,5,1652,206,248,179,2461,WA3,ST33,2
2701,126,10,95,8,1860,238,233,125,1084,WA1,ST12,2
2943,351,6,60,3,1852,210,230,159,404,WA3,ST32,2
2181,23,40,108,57,973,166,125,67,693,WA4,ST10,3
2909,163,11,60,-3,5334,231,243,143,4012,WA1,ST29,2
3195,118,15,150,30,1559,244,226,107,1650,WA2,ST23,1
3100,129,7,90,4,5411,231,236,137,924,WA1,ST29,1
2955,135,4,454,128,4897,226,238,146,5088,WA1,ST12,1
2823,70,26,283,141,1471,237,180,57,1124,WA3,ST33,2
3175,351,10,702,33,3359,203,224,159,3785,WA1,ST39,1
3075,91,20,0,0,2758,246,204,79,3918,WA1,ST22,1
1950,6,35,150,101,120,155,149,113,700,WA4,ST5,6
2933,162,2,60,-2,1952,221,239,154,1725,WA1,ST29,2
2991,37,22,1008,122,2556,214,187,99,1142,WA3,ST24,2
2826,127,10,390,53,2377,237,234,126,2737,WA1,ST30,2
3106,143,16,247,42,4009,241,235,118,524,WA1,ST30,2
3192,33,15,470,82,1189,216,206,122,1682,WA3,ST24,1
2868,14,9,690,75,2112,212,222,147,993,WA3,ST11,2
3446,86,8,870,161,2379,232,227,129,1323,WA1,ST40,1
3048,153,2,0,0,2825,222,239,153,577,WA1,ST19,2
2782,50,26,0,0,1396,221,176,74,1816,WA3,ST24,2
3238,222,11,120,4,3573,206,251,180,1565,WA3,ST32,2
2877,109,11,30,-2,5093,239,228,119,4248,WA1,ST29,2
3058,42,13,277,21,2461,222,212,123,2954,WA3,ST32,2
2167,271,38,234,72,595,97,221,247,474,WA4,ST10,3
2894,106,27,162,43,1758,253,196,53,1742,WA3,ST13,2
3246,184,16,592,23,2882,222,249,156,2914,WA3,ST33,2
2837,110,19,242,118,1947,249,215,87,573,WA3,ST13,5
3268,76,6,430,89,4769,228,229,136,3192,WA1,ST29,1
3151,101,5,1253,207,3007,228,233,139,1641,WA3,ST32,2
2796,58,6,30,3,1387,224,228,138,2389,WA1,ST20,2
2886,63,14,0,0,513,232,211,109,1448,WA3,ST32,2
2983,129,20,390,209,4374,248,224,95,648,WA1,ST29,2
3218,150,10,300,56,1325,234,240,136,2514,WA1,ST29,1
3286,268,6,60,0,1451,205,242,176,1471,WA3,ST38,1
3159,13,12,67,4,1674,208,216,143,607,WA3,ST31,1
2872,73,8,283,59,3549,230,225,128,2899,WA1,ST20,2
3131,349,4,175,16,1194,213,233,158,2002,WA1,ST23,1
2864,302,3,124,14,3269,211,238,165,3132,WA1,ST12,2
3244,334,20,696,-30,2352,172,210,176,618,WA3,ST23,1
3090,50,4,240,13,2419,222,231,145,2083,WA3,ST32,1
3229,357,16,30,8,3009,193,210,153,4210,WA1,ST23,1
2777,73,13,108,16,2120,235,214,108,3438,WA1,ST12,2
2971,324,13,60,9,3227,186,225,179,1347,WA3,ST23,1
2191,235,28,541,148,582,161,251,216,949,WA4,ST1,3
3206,127,18,484,58,524,247,225,98,768,WA2,ST32,1
2920,65,19,371,135,2052,234,198,88,2226,WA3,ST33,1
3234,125,11,30,-1,1406,239,232,121,2724,WA1,ST22,1
2885,77,21,524,128,589,241,197,76,1549,WA1,ST30,2
3154,68,11,90,6,5490,232,218,117,2192,WA1,ST29,2
2431,86,28,120,43,731,247,181,44,1172,WA3,ST4,3
2552,344,12,42,10,983,196,222,164,5073,WA1,ST30,2
3169,165,21,150,7,2300,233,241,129,1524,WA3,ST27,1
2216,185,27,216,91,1158,214,247,149,566,WA4,ST3,4
3023,94,7,30,2,1851,231,230,132,1660,WA1,ST23,1
3127,63,16,153,4,4954,232,206,101,2536,WA1,ST29,2
2902,10,11,170,29,3227,209,219,147,2690,WA1,ST29,2
2157,8,7,30,0,1115,212,227,152,859,WA4,ST17,4
3165,331,10,201,35,4722,197,228,170,2529,WA1,ST29,2
3280,293,10,395,45,4136,191,238,187,1173,WA1,ST39,1
3142,57,21,553,234,2297,229,190,83,2138,WA3,ST33,2
3045,102,7,150,17,2012,232,231,132,1485,WA1,ST23,1
2802,150,10,242,18,1974,234,240,136,1120,WA1,ST30,2
2744,24,14,162,-10,2160,212,209,131,730,WA3,ST10,2
3336,121,17,708,113,2995,246,225,102,2641,WA3,ST33,1
3099,260,4,42,2,5465,210,242,170,3001,WA1,ST23,2
3025,279,15,576,49,5471,179,241,201,1224,WA1,ST29,2
2801,80,8,309,23,3140,231,225,127,6607,WA1,ST12,2
2635,79,8,210,58,1337,231,225,126,1421,WA3,ST11,2
2435,349,28,162,34,1254,158,182,155,792,WA3,ST10,3
2874,10,14,201,32,2680,203,210,142,2630,WA1,ST29,2
2922,8,12,404,42,3830,206,217,147,5407,WA1,ST29,2
3046,60,9,421,77,5413,228,221,126,993,WA1,ST29,2
3171,210,18,127,24,1368,203,254,181,4480,WA2,ST22,1
3219,100,19,488,87,721,248,210,82,5594,WA2,ST22,1
3273,300,21,30,18,6173,158,227,208,216,WA1,ST22,1
3170,244,22,150,51,457,169,251,214,2256,WA2,ST22,2
2582,63,7,120,14,892,226,226,134,1103,WA3,ST11,2
2569,119,20,108,39,1451,250,218,87,4657,WA1,ST18,2
3058,183,24,853,107,3115,219,247,148,2178,WA3,ST33,2
2942,176,10,90,-6,4629,226,246,152,4824,WA1,ST23,1
2684,175,32,182,75,1921,219,237,126,1315,WA3,ST4,2
2945,217,9,484,52,5947,211,249,174,5972,WA1,ST29,2
3167,300,10,582,59,5628,191,236,185,1310,WA1,ST29,2
2430,90,7,85,15,992,231,229,132,1215,WA4,ST6,3
2767,101,12,576,-38,1648,241,223,110,2547,WA1,ST12,2
2946,297,29,268,102,1366,127,216,223,1158,WA3,ST33,1
2466,157,30,256,74,268,237,228,97,888,WA3,ST2,3
2945,80,4,339,141,4791,225,232,142,4991,WA1,ST12,2
2800,132,14,408,35,1924,242,232,117,2021,WA3,ST13,2
3073,129,20,60,6,3276,249,223,93,2982,WA1,ST30,1
2964,355,8,492,64,782,207,225,157,1907,WA1,ST29,2
2838,211,12,30,0,3971,210,251,176,3363,WA1,ST30,1
3355,261,5,201,16,1082,209,242,172,2084,WA3,ST32,1
2918,58,14,424,113,2658,229,211,112,1482,WA3,ST10,2
2924,11,13,474,112,849,206,213,143,2147,WA1,ST12,2
3344,92,19,90,1,3648,246,208,84,2613,WA3,ST39,7
3287,15,7,108,-2,3298,214,225,148,1945,WA1,ST29,1
2486,160,20,124,62,1075,236,240,124,666,WA3,ST4,3
3086,159,3,497,23,437,223,240,152,1290,WA3,ST19,2
2686,113,7,474,74,872,233,233,132,1376,WA1,ST12,2
3057,34,10,417,59,2980,219,218,134,5835,WA1,ST29,1
3223,150,4,95,2,5778,225,239,150,1681,WA1,ST22,1
2491,191,10,0,0,1209,220,248,161,1282,WA3,ST17,6
3256,238,11,255,14,3229,201,249,185,1546,WA3,ST23,1
3202,50,4,382,23,5724,222,231,145,2824,WA1,ST29,2
3004,270,7,810,108,5825,203,242,179,6199,WA1,ST29,2
2984,116,28,459,157,1136,254,200,52,570,WA1,ST30,2
2617,352,10,480,-22,787,202,222,158,834,WA3,ST11,3
3231,90,19,242,58,866,245,207,83,878,WA3,ST39,7
2022,70,27,182,13,201,237,175,51,201,WA4,ST6,3
3090,300,8,120,8,2148,198,237,179,1165,WA3,ST23,1
2879,11,12,371,18,2021,207,214,144,1632,WA3,ST31,2
2956,127,2,95,-1,1383,223,237,150,690,WA3,ST31,2
2523,177,25,30,12,2177,222,244,139,886,WA3,ST4,3
2358,72,12,201,81,1024,233,217,114,824,WA4,ST10,6
2995,59,17,162,36,5176,230,203,101,2501,WA1,ST29,1
2526,278,14,323,93,595,182,242,199,295,WA4,ST6,6
2700,358,14,60,12,1689,197,212,152,1288,WA1,ST20,1
3075,11,5,150,4,3572,215,230,152,1495,WA1,ST29,2
3227,68,13,162,13,1714,233,213,109,2296,WA3,ST39,1
2822,98,9,391,49,2419,235,228,124,2839,WA1,ST30,2
3053,131,5,108,-3,3218,229,237,142,1298,WA3,ST32,2
2693,52,16,541,14,1216,227,204,106,2737,WA1,ST12,2
3365,122,7,240,36,1687,233,234,134,3208,WA2,ST38,1
3512,162,21,886,331,2584,235,240,125,1179,WA1,ST40,1
2972,210,5,108,27,1667,216,245,165,67,WA3,ST32,2
2973,190,11,30,8,1294,220,249,161,395,WA3,ST23,1
2503,209,21,124,43,2106,199,254,182,351,WA3,ST4,3
3030,176,9,268,42,2315,225,245,153,1230,WA3,ST32,2
3413,176,11,1063,64,3321,226,246,152,1050,WA3,ST36,7
2779,95,15,30,8,2754,243,217,99,2095,WA3,ST24,2
3207,270,4,228,16,1484,208,241,171,379,WA3,ST23,1
3196,329,18,134,35,2466,175,216,180,2753,WA3,ST24,1
3253,315,9,513,-21,2697,195,233,177,331,WA3,ST32,1
2508,308,26,295,125,812,141,214,209,1266,WA4,ST10,2
3001,138,18,180,19,6108,245,231,107,3540,WA1,ST30,2
3407,182,7,384,75,1806,223,245,156,2200,WA3,ST32,1
2770,138,14,285,76,1242,240,235,121,1036,WA3,ST33,2
3118,10,4,134,-2,2382,215,231,153,2259,WA3,ST32,1
3030,250,15,175,56,2462,186,250,200,1170,WA3,ST31,2
2837,115,14,474,113,3197,244,225,107,2729,WA1,ST12,2
3012,157,16,247,43,4861,236,241,131,741,WA1,ST30,2
2973,70,14,234,33,2008,235,212,106,638,WA3,ST32,1
2969,98,2,153,20,2005,222,236,151,888,WA1,ST29,2
3007,271,21,404,172,1045,160,241,218,641,WA3,ST32,2
3217,117,14,319,54,2431,243,227,110,1406,WA3,ST32,1
3087,184,11,301,46,731,223,247,157,1584,WA3,ST22,2
3261,76,9,331,6,902,231,224,126,1784,WA1,ST23,1
3111,314,18,228,-12,3848,169,223,193,1611,WA3,ST22,1
3003,337,6,391,27,5303,207,231,164,1379,WA1,ST29,2
2950,325,10,330,30,5037,196,230,173,1906,WA1,ST29,2
3121,165,19,285,50,247,233,242,132,785,WA3,ST32,2
2210,336,16,301,115,600,184,217,172,845,WA4,ST10,6
2556,195,38,295,150,1338,185,240,158,1025,WA3,ST4,3
2722,48,14,216,42,1673,224,209,116,2161,WA3,ST10,2
3034,195,19,67,18,792,212,252,166,499,WA3,ST24,2
3055,194,17,443,33,1337,215,252,165,698,WA3,ST13,2
3262,107,13,547,-2,849,242,223,108,2700,WA1,ST22,1
2827,331,19,127,55,3485,172,213,179,5954,WA1,ST29,1
2562,90,5,433,25,1092,227,232,139,1233,WA3,ST2,3
2941,86,8,240,9,2039,232,227,129,2345,WA3,ST31,2
2947,347,6,212,34,2226,208,230,160,480,WA3,ST32,2
2799,38,14,108,8,2893,219,209,122,4660,WA1,ST29,2
2928,6,21,295,89,2301,189,194,137,1800,WA3,ST33,1
3278,270,2,418,94,424,214,239,163,1396,WA2,ST23,1
3024,0,4,390,-10,2707,214,232,156,1570,WA3,ST23,1
2441,14,17,0,0,443,202,202,134,997,WA4,ST10,3
3334,169,38,313,175,1744,218,224,102,492,WA3,ST39,7
2975,125,15,437,174,4455,244,228,110,577,WA1,ST29,2
3141,47,10,300,57,5075,224,217,127,3236,WA1,ST30,1
3150,256,11,150,25,5702,194,247,191,2672,WA1,ST22,2
2386,106,24,124,41,540,252,202,64,454,WA4,ST1,3
3373,7,18,408,175,4271,196,202,140,3822,WA3,ST40,7
2779,57,15,247,44,1530,229,207,108,2455,WA1,ST29,2
2511,100,28,30,-1,1140,252,190,46,541,WA3,ST4,3
3178,180,1,216,16,2614,219,239,157,1073,WA3,ST23,1
3055,72,4,404,66,2410,224,232,144,2123,WA3,ST32,1
2926,358,6,85,7,4687,210,228,156,3569,WA1,ST23,2
3258,42,11,216,45,1172,222,215,127,1945,WA2,ST23,1
2616,68,9,67,0,2148,230,221,124,2170,WA3,ST10,6
2642,289,19,30,12,1253,164,234,209,750,WA3,ST24,6
3249,270,32,301,103,904,121,231,239,2290,WA1,ST39,2
2975,39,6,201,10,4989,220,227,142,2646,WA1,ST29,1
2968,342,15,150,12,4113,188,217,167,2352,WA1,ST29,2
3196,259,4,228,14,5897,211,241,169,1756,WA1,ST22,2
2619,49,11,201,7,711,224,217,125,1006,WA1,ST12,2
2123,355,24,212,115,313,174,191,150,124,WA4,ST5,3
2926,297,9,67,6,4964,195,237,182,2135,WA1,ST29,2
3233,50,16,240,74,735,225,204,108,1660,WA1,ST22,1
2306,100,12,400,158,1065,239,224,113,395,WA4,ST6,3
2405,106,12,390,15,1032,240,226,114,1041,WA4,ST2,3
2669,21,17,42,8,1388,207,201,127,618,WA1,ST29,5
2921,50,16,666,123,2723,225,205,109,459,WA3,ST31,1
2889,10,8,127,6,1366,211,224,149,2054,WA1,ST29,2
3008,67,6,42,1,1932,227,228,135,1434,WA1,ST29,1
2285,321,26,127,56,976,146,206,195,240,WA4,ST10,3
3339,120,13,361,17,700,241,229,115,4186,WA2,ST32,2
3018,156,11,240,38,1234,233,241,138,2444,WA1,ST29,2
3054,227,10,481,85,5492,206,249,179,1025,WA1,ST29,2
3292,330,4,30,1,4140,210,235,163,3804,WA1,ST38,7
2975,27,3,60,2,5437,218,232,151,2362,WA1,ST23,1
2849,15,14,335,70,1465,207,210,138,2735,WA3,ST33,2
3352,325,13,124,8,5070,188,226,177,3481,WA3,ST38,7
2995,65,16,335,33,3154,233,207,101,6441,WA1,ST29,1
2882,107,9,335,66,3528,235,230,126,3064,WA1,ST12,2
2067,332,18,0,0,658,175,214,177,830,WA4,ST14,4
3289,204,20,511,151,1061,205,253,176,4478,WA2,ST32,2
2483,318,19,150,52,1273,166,219,191,458,WA4,ST6,6
3099,318,7,433,104,2700,201,234,172,1779,WA3,ST32,2
3046,299,18,190,44,2692,166,230,203,1679,WA3,ST33,1
3208,83,28,309,95,1050,246,178,42,1956,WA1,ST29,2
2747,325,27,228,63,2414,141,199,191,2268,WA1,ST29,2
2729,222,35,175,89,1741,157,247,206,1198,WA3,ST4,2
2960,131,14,335,31,684,242,232,116,2239,WA3,ST32,2
2484,213,32,120,54,134,174,249,191,853,WA3,ST3,2
2622,44,17,108,26,2176,221,200,107,2260,WA3,ST10,6
3126,11,8,570,-48,4085,212,224,150,4329,WA1,ST23,1
3041,22,3,234,8,1498,218,233,153,2737,WA1,ST29,2
2937,14,24,270,48,2285,190,183,122,1566,WA3,ST24,2
2865,223,16,30,4,2690,197,254,189,642,WA3,ST21,1
2885,266,15,242,-21,2188,180,245,204,1116,WA3,ST31,2
2708,113,26,42,13,1199,253,204,62,725,WA3,ST13,2
3262,105,12,182,29,1908,240,225,113,1441,WA1,ST29,2
2883,307,42,404,-24,2779,76,177,222,277,WA3,ST33,1
2685,108,11,85,4,1507,239,227,118,1357,WA1,ST12,1
3263,117,4,127,5,6272,227,236,143,272,WA1,ST22,1
2799,65,17,361,69,2672,234,202,95,1965,WA3,ST10,2
3302,225,8,480,101,908,210,248,174,696,WA3,ST32,1
3132,222,20,255,45,1952,191,254,194,680,WA1,ST22,1
2944,276,2,497,95,3164,213,239,164,3522,WA1,ST12,2
3505,156,11,361,142,3899,233,241,139,3777,WA3,ST40,7
2741,313,24,150,15,1699,150,215,202,1546,WA3,ST13,6
2458,43,17,90,10,1057,221,201,110,902,WA3,ST2,6
3263,46,23,541,121,1332,220,184,88,5131,WA2,ST24,1
3276,2,14,443,76,3726,200,213,149,3948,WA1,ST38,1
3207,152,6,0,0,993,227,240,147,2482,WA3,ST23,2
2643,272,36,424,166,902,105,224,244,1710,WA3,ST28,2
2855,351,26,216,30,1073,165,187,154,1889,WA3,ST24,2
3021,281,19,659,121,5778,164,238,212,4252,WA1,ST29,2
2317,33,34,108,60,1465,193,147,67,1075,WA4,ST10,3
2232,346,35,90,35,1544,132,162,154,942,WA4,ST10,3
2968,119,32,216,114,6229,254,193,40,4211,WA1,ST30,2
3262,153,22,95,26,3779,240,235,112,4002,WA1,ST39,1
3229,105,15,700,113,2192,244,221,103,2609,WA3,ST24,1
2909,45,8,67,0,4526,223,223,135,1745,WA1,ST30,2
2916,51,9,170,3,3950,225,220,128,5454,WA1,ST20,2
2794,354,7,190,31,1729,209,228,157,1878,WA1,ST12,2
3048,50,7,175,47,85,224,224,135,708,WA1,ST22,2
3341,101,15,120,22,2216,244,218,99,959,WA3,ST39,7
2741,335,26,42,18,3274,152,195,177,1613,WA1,ST29,1
2942,113,6,234,52,3204,231,234,136,1920,WA1,ST29,2
2606,62,16,631,6,878,232,205,101,1061,WA3,ST11,3
3059,236,15,319,49,3046,192,252,196,953,WA3,ST32,1
2926,78,14,30,8,2466,237,214,105,2468,WA3,ST33,1
2877,354,14,60,10,4080,196,215,156,6167,WA1,ST29,2
2716,150,15,60,8,1443,238,238,125,2478,WA3,ST10,2
3085,297,20,85,25,3319,159,229,208,2893,WA3,ST24,1
2686,73,7,30,-4,680,229,226,131,1358,WA1,ST23,1
2881,68,14,242,77,2236,234,210,105,2192,WA3,ST33,1
2618,50,31,180,91,750,216,157,53,806,WA3,ST33,2
3034,101,5,30,-1,3230,228,233,139,2538,WA3,ST23,1
2976,4,23,630,107,2372,183,189,137,1899,WA3,ST24,2
3112,34,5,696,58,2255,219,228,145,2337,WA3,ST32,1
3113,176,11,60,4,474,226,246,152,1972,WA1,ST23,1
3217,4,4,0,0,5855,215,232,155,607,WA1,ST23,1
2534,147,14,134,27,1962,238,238,127,1834,WA3,ST2,3
3357,247,10,60,22,3182,200,248,186,2032,WA3,ST32,1
3026,180,2,170,-30,2170,220,240,157,931,WA3,ST31,2
2909,18,14,67,4,1892,208,210,137,977,WA1,ST29,1
3044,318,11,379,32,706,190,230,179,942,WA2,ST22,2
2830,341,13,30,6,1578,192,220,166,2550,WA3,ST20,1
2826,144,24,67,23,4560,245,228,98,258,WA1,ST22,2
2908,44,13,295,126,1575,222,210,120,2101,WA3,ST24,2
2048,291,16,153,50,384,173,236,202,577,WA4,ST10,6
3008,90,10,335,42,371,236,224,118,1262,WA1,ST23,1
2200,81,10,0,0,1433,234,222,118,531,WA4,ST2,4
2882,314,17,175,41,3087,172,224,191,2280,WA1,ST29,2
2686,279,12,0,0,1652,186,242,195,765,WA3,ST31,5
3092,87,5,0,0,1140,227,231,138,2110,WA1,ST23,1
2559,75,11,108,12,890,234,219,116,735,WA1,ST9,2
3047,11,8,108,15,1050,212,224,150,1452,WA2,ST23,2
3027,66,8,108,9,1300,228,225,131,2589,WA1,ST29,2
1953,41,34,182,98,180,201,145,54,916,WA4,ST5,6
3341,146,5,594,96,1231,228,239,145,2359,WA3,ST32,1
3191,48,19,255,-3,5249,224,196,99,1260,WA1,ST29,1
3000,35,17,300,141,1397,216,201,115,3228,WA3,ST24,1
3070,168,10,331,36,6603,228,244,147,3287,WA1,ST29,2
2966,43,12,430,107,2628,222,213,124,2435,WA1,ST29,2
2713,79,6,212,22,192,228,229,135,882,WA3,ST11,5
3105,273,17,376,29,3572,174,243,208,1463,WA3,ST22,1
2951,10,21,182,92,1072,192,192,132,3419,WA3,ST24,1
3031,86,8,30,-3,3434,232,227,129,1332,WA3,ST23,1
2705,82,9,42,-9,1003,233,225,124,1531,WA1,ST12,2
3049,288,8,150,22,3030,197,239,182,1057,WA3,ST32,2
2627,28,15,0,0,1592,213,207,126,1114,WA3,ST20,2
3194,88,16,285,89,1200,242,213,96,2374,WA1,ST29,2
2873,310,23,376,46,1950,152,218,203,1454,WA3,ST31,2
3159,0,11,636,118,4493,204,220,153,2003,WA1,ST29,1
2952,307,15,446,161,1507,179,230,191,2407,WA3,ST32,2
3287,339,15,391,112,1366,186,217,169,2525,WA1,ST29,1
3133,71,21,499,87,228,238,196,79,1387,WA1,ST22,2
2650,69,6,306,3,1276,226,228,136,5601,WA1,ST29,2
2784,87,9,228,28,1976,234,224,121,1851,WA1,ST12,2
2954,62,6,190,-5,1063,225,228,138,2266,WA1,ST23,2
2437,188,15,342,5,815,220,250,159,1158,WA3,ST2,3
3092,122,15,323,59,124,244,227,109,1214,WA3,ST32,2
